1		113150919		113150921		113150919
2		113150921		113150922		113150921
3		113150957		113150957		113150957
4		113151003		113151003		113151003
5		113151036		113151036		113151036
6		113151091		113151091		113151091
7		113151147		113151151		113151147
8		113151191		113151191		113151191
9		113151248		113151249		113151248
10		113151292		113151292		113151292
11		113151352		113151352		113151352
12		113151391		113151391		113151391
13		113151437		113151438		113151437
14		113151500		113151500		113151500
15		113151541		113151541		113151541
16		113151598		113151598		113151598
17		113151658		113151659		113151658
18		113151696		113151697		113151696
19		113151740		113151740		113151740
20		113151793		113151793		113151793
21		113151841		113151843		113151841
22		113151902		113151902		113151902
23		113151936		113151939		113151936
24		113151998		113151998		113151998
25		113152050		113152050		113152050
26		113152100		113152101		113152100
27		113152151		113152151		113152151
28		113152201		113152201		113152201
29		113152256		113152257		113152256
30		113152288		113152289		113152288
31		113152343		113152343		113152343
32		113152397		113152397		113152397
33		113152449		113152450		113152449
34		113152499		113152500		113152499
35		113152549		113152550		113152549
36		113152600		113152600		113152600
37		113152648		113152649		113152648
38		113152686		113152686		113152686
39		113152746		113152746		113152746
40		113152798		113152799		113152798
41		113152889		113152890		113152889
42		113152890		113152890		113152890
43		113152948		113152948		113152948
44		113152991		113152991		113152991
45		113153048		113153049		113153048
46		113153098		113153098		113153098
47		113153142		113153147		113153142
48		113153213		113153215		113153213
49		113153250		113153262		113153250
50		113153292		113153292		113153292
51		113153343		113153343		113153343
52		113153393		113153393		113153393
53		113153448		113153448		113153448
54		113153500		113153501		113153500
55		113153554		113153555		113153554
56		113153605		113153606		113153605
57		113153637		113153638		113153637
58		113153693		113153693		113153693
59		113153742		113153743		113153742
60		113153797		113153798		113153797
61		113153851		113153851		113153851
62		113153899		113153899		113153899
63		113153953		113153953		113153953
64		113153988		113153988		113153988
65		113154046		113154046		113154046
66		113154099		113154099		113154099
67		113154150		113154150		113154150
68		113154199		113154200		113154199
69		113154248		113154248		113154248
70		113154302		113154302		113154302
71		113154349		113154350		113154349
72		113154397		113154398		113154397
73		113154437		113154438		113154437
74		113154488		113154488		113154488
75		113154550		113154552		113154550
76		113154603		113154603		113154603
77		113154638		113154638		113154638
78		113154692		113154692		113154692
