Timestamp,Accel_X,Accel_Y,Accel_Z,Roll,Pitch,Yaw,RM11,RM12,RM13,RM21,RM22,RM23,RM31,RM32,RM33,GravAcc_X,GravAcc_Y,GravAcc_Z,UserAcc_X,UserAcc_Y,UserAcc_Z,RotRate_X,RotRate_Y,RotRate_Z,MagHeading,TrueHeading,HeadingAccuracy,Course,Speed
482149302.087282,0.036850,-0.001663,-1.027405,0.038890,0.005605,-0.004056,0.999237,-0.003835,-0.038879,0.004056,0.999976,0.005605,0.038857,-0.005758,0.999228,0.038879,-0.005605,-0.999228,-0.001999,0.000951,-0.030084,0.001088,0.004258,-0.001900,23.408703,27.871487,-1.000000,-1.000000,-1.000000
482149302.097261,0.025009,-0.004593,-1.009628,0.038890,0.005605,-0.004056,0.999237,-0.003835,-0.038879,0.004056,0.999976,0.005605,0.038857,-0.005758,0.999228,0.038879,-0.005605,-0.999228,-0.001999,0.000951,-0.030084,0.001088,0.004258,-0.001900,23.408703,27.871487,-1.000000,-1.000000,-1.000000
482149302.107246,0.077927,-0.010086,-1.027740,0.038890,0.005605,-0.004056,0.999237,-0.003835,-0.038879,0.004056,0.999976,0.005605,0.038857,-0.005758,0.999228,0.038879,-0.005605,-0.999228,-0.001999,0.000951,-0.030084,0.001088,0.004258,-0.001900,23.408703,27.871487,-1.000000,-1.000000,-1.000000
482149302.116367,0.100754,-0.001877,-1.027451,0.038890,0.005605,-0.004056,0.999237,-0.003835,-0.038879,0.004056,0.999976,0.005605,0.038857,-0.005758,0.999228,0.038879,-0.005605,-0.999228,-0.001999,0.000951,-0.030084,0.001088,0.004258,-0.001900,23.408703,27.871487,-1.000000,-1.000000,-1.000000
482149302.126775,0.058258,-0.006165,-1.007614,0.038890,0.005605,-0.004056,0.999237,-0.003835,-0.038879,0.004056,0.999976,0.005605,0.038857,-0.005758,0.999228,0.038879,-0.005605,-0.999228,-0.001999,0.000951,-0.030084,0.001088,0.004258,-0.001900,23.408703,27.871487,-1.000000,-1.000000,-1.000000
482149302.137039,0.053177,-0.000397,-1.019653,0.038890,0.005605,-0.004056,0.999237,-0.003835,-0.038879,0.004056,0.999976,0.005605,0.038857,-0.005758,0.999228,0.038879,-0.005605,-0.999228,-0.001999,0.000951,-0.030084,0.001088,0.004258,-0.001900,23.408703,27.871487,-1.000000,-1.000000,-1.000000
482149302.147008,0.082703,-0.004242,-1.041138,0.038890,0.005605,-0.004056,0.999237,-0.003835,-0.038879,0.004056,0.999976,0.005605,0.038857,-0.005758,0.999228,0.038879,-0.005605,-0.999228,-0.001999,0.000951,-0.030084,0.001088,0.004258,-0.001900,23.408703,27.871487,-1.000000,-1.000000,-1.000000
482149302.157039,0.080414,-0.009949,-1.018845,0.038890,0.005605,-0.004056,0.999237,-0.003835,-0.038879,0.004056,0.999976,0.005605,0.038857,-0.005758,0.999228,0.038879,-0.005605,-0.999228,-0.001999,0.000951,-0.030084,0.001088,0.004258,-0.001900,23.408703,27.871487,-1.000000,-1.000000,-1.000000
482149302.166221,0.075607,-0.003876,-0.999817,0.038890,0.005605,-0.004056,0.999237,-0.003835,-0.038879,0.004056,0.999976,0.005605,0.038857,-0.005758,0.999228,0.038879,-0.005605,-0.999228,-0.001999,0.000951,-0.030084,0.001088,0.004258,-0.001900,23.408703,27.871487,-1.000000,-1.000000,-1.000000
482149302.176564,0.025421,0.000107,-1.033951,0.038890,0.005605,-0.004056,0.999237,-0.003835,-0.038879,0.004056,0.999976,0.005605,0.038857,-0.005758,0.999228,0.038879,-0.005605,-0.999228,-0.001999,0.000951,-0.030084,0.001088,0.004258,-0.001900,23.408703,27.871487,-1.000000,-1.000000,-1.000000
482149302.187020,-0.048447,-0.005753,-1.034409,0.038890,0.005605,-0.004056,0.999237,-0.003835,-0.038879,0.004056,0.999976,0.005605,0.038857,-0.005758,0.999228,0.038879,-0.005605,-0.999228,-0.001999,0.000951,-0.030084,0.001088,0.004258,-0.001900,23.408703,27.871487,-1.000000,-1.000000,-1.000000
482149302.196991,0.027740,-0.004517,-1.005569,0.038890,0.005605,-0.004056,0.999237,-0.003835,-0.038879,0.004056,0.999976,0.005605,0.038857,-0.005758,0.999228,0.038879,-0.005605,-0.999228,-0.001999,0.000951,-0.030084,0.001088,0.004258,-0.001900,23.408703,27.871487,-1.000000,-1.000000,-1.000000
482149302.206908,0.027740,-0.004517,-1.005569,0.038890,0.005605,-0.004056,0.999237,-0.003835,-0.038879,0.004056,0.999976,0.005605,0.038857,-0.005758,0.999228,0.038879,-0.005605,-0.999228,-0.001999,0.000951,-0.030084,0.001088,0.004258,-0.001900,23.408703,27.871487,-1.000000,-1.000000,-1.000000
482149302.217175,0.035385,-0.002777,-1.037201,0.038890,0.005605,-0.004056,0.999237,-0.003835,-0.038879,0.004056,0.999976,0.005605,0.038857,-0.005758,0.999228,0.038879,-0.005605,-0.999228,-0.001999,0.000951,-0.030084,0.001088,0.004258,-0.001900,23.408703,27.871487,-1.000000,-1.000000,-1.000000
