Timestamp,Accel_X,Accel_Y,Accel_Z,Roll,Pitch,Yaw,RM11,RM12,RM13,RM21,RM22,RM23,RM31,RM32,RM33,GravAcc_X,GravAcc_Y,GravAcc_Z,UserAcc_X,UserAcc_Y,UserAcc_Z,RotRate_X,RotRate_Y,RotRate_Z,MagHeading,TrueHeading,HeadingAccuracy,Course,Speed
482149488.206867,0.023254,-0.008652,-1.015518,0.038614,0.005919,-0.013880,0.999161,-0.013641,-0.038604,0.013880,0.999886,0.005919,0.038519,-0.006450,0.999237,0.038604,-0.005919,-0.999237,0.000901,-0.000642,-0.025024,0.003869,0.002394,-0.002817,23.322592,27.785378,-1.000000,-1.000000,-1.000000
482149488.215185,-0.026642,-0.004532,-1.037018,0.038614,0.005919,-0.013880,0.999161,-0.013641,-0.038604,0.013880,0.999886,0.005919,0.038519,-0.006450,0.999237,0.038604,-0.005919,-0.999237,0.000901,-0.000642,-0.025024,0.003869,0.002394,-0.002817,23.322592,27.785378,-1.000000,-1.000000,-1.000000
482149488.225517,-0.003860,-0.008041,-1.022964,0.038614,0.005919,-0.013880,0.999161,-0.013641,-0.038604,0.013880,0.999886,0.005919,0.038519,-0.006450,0.999237,0.038604,-0.005919,-0.999237,0.000901,-0.000642,-0.025024,0.003869,0.002394,-0.002817,23.322592,27.785378,-1.000000,-1.000000,-1.000000
482149488.236818,-0.003860,-0.008041,-1.022964,0.038614,0.005919,-0.013880,0.999161,-0.013641,-0.038604,0.013880,0.999886,0.005919,0.038519,-0.006450,0.999237,0.038604,-0.005919,-0.999237,0.000901,-0.000642,-0.025024,0.003869,0.002394,-0.002817,23.322592,27.785378,-1.000000,-1.000000,-1.000000
482149488.246175,0.021118,-0.003662,-1.009888,0.038614,0.005919,-0.013880,0.999161,-0.013641,-0.038604,0.013880,0.999886,0.005919,0.038519,-0.006450,0.999237,0.038604,-0.005919,-0.999237,0.000901,-0.000642,-0.025024,0.003869,0.002394,-0.002817,23.322592,27.785378,-1.000000,-1.000000,-1.000000
482149488.256148,0.006042,-0.005966,-1.023361,0.038614,0.005919,-0.013880,0.999161,-0.013641,-0.038604,0.013880,0.999886,0.005919,0.038519,-0.006450,0.999237,0.038604,-0.005919,-0.999237,0.000901,-0.000642,-0.025024,0.003869,0.002394,-0.002817,23.322592,27.785378,-1.000000,-1.000000,-1.000000
482149488.265387,0.026306,-0.012772,-1.037613,0.038614,0.005919,-0.013880,0.999161,-0.013641,-0.038604,0.013880,0.999886,0.005919,0.038519,-0.006450,0.999237,0.038604,-0.005919,-0.999237,0.000901,-0.000642,-0.025024,0.003869,0.002394,-0.002817,23.322592,27.785378,-1.000000,-1.000000,-1.000000
482149488.275854,0.030426,-0.010788,-1.040298,0.038614,0.005919,-0.013880,0.999161,-0.013641,-0.038604,0.013880,0.999886,0.005919,0.038519,-0.006450,0.999237,0.038604,-0.005919,-0.999237,0.000901,-0.000642,-0.025024,0.003869,0.002394,-0.002817,23.322592,27.785378,-1.000000,-1.000000,-1.000000
482149488.285302,0.091370,-0.010834,-1.022095,0.038614,0.005919,-0.013880,0.999161,-0.013641,-0.038604,0.013880,0.999886,0.005919,0.038519,-0.006450,0.999237,0.038604,-0.005919,-0.999237,0.000901,-0.000642,-0.025024,0.003869,0.002394,-0.002817,23.322592,27.785378,-1.000000,-1.000000,-1.000000
482149488.295346,0.029663,-0.001495,-1.003555,0.038614,0.005919,-0.013880,0.999161,-0.013641,-0.038604,0.013880,0.999886,0.005919,0.038519,-0.006450,0.999237,0.038604,-0.005919,-0.999237,0.000901,-0.000642,-0.025024,0.003869,0.002394,-0.002817,23.322592,27.785378,-1.000000,-1.000000,-1.000000
