Timestamp,Accel_X,Accel_Y,Accel_Z,Roll,Pitch,Yaw,RM11,RM12,RM13,RM21,RM22,RM23,RM31,RM32,RM33,GravAcc_X,GravAcc_Y,GravAcc_Z,UserAcc_X,UserAcc_Y,UserAcc_Z,RotRate_X,RotRate_Y,RotRate_Z,MagHeading,TrueHeading,HeadingAccuracy,Course,Speed
482148815.921104,0.008713,-0.004898,-1.067047,0.009302,0.009665,0.031513,0.999457,0.031596,-0.009302,-0.031507,0.999457,0.009665,0.009602,-0.009367,0.999910,0.009302,-0.009665,-0.999910,-0.000482,0.000800,-0.067152,-0.008503,-0.004235,0.005463,345.408051,349.870850,-1.000000,0.000000,0.000000
482148815.939160,0.011780,-0.010849,-1.060181,0.009302,0.009665,0.031513,0.999457,0.031596,-0.009302,-0.031507,0.999457,0.009665,0.009602,-0.009367,0.999910,0.009302,-0.009665,-0.999910,-0.000482,0.000800,-0.067152,-0.008503,-0.004235,0.005463,345.408051,349.870850,-1.000000,0.000000,0.000000
482148815.949823,0.009598,-0.002884,-1.060181,0.009302,0.009665,0.031513,0.999457,0.031596,-0.009302,-0.031507,0.999457,0.009665,0.009602,-0.009367,0.999910,0.009302,-0.009665,-0.999910,-0.000482,0.000800,-0.067152,-0.008503,-0.004235,0.005463,345.408051,349.870850,-1.000000,0.000000,0.000000
482148815.972166,0.008698,-0.005844,-1.060181,0.009302,0.009665,0.031513,0.999457,0.031596,-0.009302,-0.031507,0.999457,0.009665,0.009602,-0.009367,0.999910,0.009302,-0.009665,-0.999910,-0.000482,0.000800,-0.067152,-0.008503,-0.004235,0.005463,345.408051,349.870850,-1.000000,0.000000,0.000000
482148815.979631,0.013702,-0.007935,-1.063095,0.009302,0.009665,0.031513,0.999457,0.031596,-0.009302,-0.031507,0.999457,0.009665,0.009602,-0.009367,0.999910,0.009302,-0.009665,-0.999910,-0.000482,0.000800,-0.067152,-0.008503,-0.004235,0.005463,345.408051,349.870850,-1.000000,0.000000,0.000000
482148815.992598,0.007858,-0.012787,-1.062164,0.009302,0.009665,0.031513,0.999457,0.031596,-0.009302,-0.031507,0.999457,0.009665,0.009602,-0.009367,0.999910,0.009302,-0.009665,-0.999910,-0.000482,0.000800,-0.067152,-0.008503,-0.004235,0.005463,345.408051,349.870850,-1.000000,0.000000,0.000000
482148815.999583,0.009720,-0.007843,-1.062164,0.009302,0.009665,0.031513,0.999457,0.031596,-0.009302,-0.031507,0.999457,0.009665,0.009602,-0.009367,0.999910,0.009302,-0.009665,-0.999910,-0.000482,0.000800,-0.067152,-0.008503,-0.004235,0.005463,345.408051,349.870850,-1.000000,0.000000,0.000000
482148816.011410,0.006744,-0.006790,-1.060196,0.009302,0.009665,0.031513,0.999457,0.031596,-0.009302,-0.031507,0.999457,0.009665,0.009602,-0.009367,0.999910,0.009302,-0.009665,-0.999910,-0.000482,0.000800,-0.067152,-0.008503,-0.004235,0.005463,345.408051,349.870850,-1.000000,0.000000,0.000000
482148816.019684,0.011719,-0.007904,-1.064102,0.009302,0.009665,0.031513,0.999457,0.031596,-0.009302,-0.031507,0.999457,0.009665,0.009602,-0.009367,0.999910,0.009302,-0.009665,-0.999910,-0.000482,0.000800,-0.067152,-0.008503,-0.004235,0.005463,345.408051,349.870850,-1.000000,0.000000,0.000000
482148816.030789,0.008636,-0.002899,-1.064102,0.009302,0.009665,0.031513,0.999457,0.031596,-0.009302,-0.031507,0.999457,0.009665,0.009602,-0.009367,0.999910,0.009302,-0.009665,-0.999910,-0.000482,0.000800,-0.067152,-0.008503,-0.004235,0.005463,345.408051,349.870850,-1.000000,0.000000,0.000000
482148816.042668,0.011795,-0.010880,-1.063110,0.009302,0.009665,0.031513,0.999457,0.031596,-0.009302,-0.031507,0.999457,0.009665,0.009602,-0.009367,0.999910,0.009302,-0.009665,-0.999910,-0.000482,0.000800,-0.067152,-0.008503,-0.004235,0.005463,345.408051,349.870850,-1.000000,0.000000,0.000000
482148816.049599,0.011795,-0.010880,-1.063110,0.009302,0.009665,0.031513,0.999457,0.031596,-0.009302,-0.031507,0.999457,0.009665,0.009602,-0.009367,0.999910,0.009302,-0.009665,-0.999910,-0.000482,0.000800,-0.067152,-0.008503,-0.004235,0.005463,345.408051,349.870850,-1.000000,0.000000,0.000000
