Timestamp,Accel_X,Accel_Y,Accel_Z,Roll,Pitch,Yaw,RM11,RM12,RM13,RM21,RM22,RM23,RM31,RM32,RM33,GravAcc_X,GravAcc_Y,GravAcc_Z,UserAcc_X,UserAcc_Y,UserAcc_Z,RotRate_X,RotRate_Y,RotRate_Z,MagHeading,TrueHeading,HeadingAccuracy,Course,Speed
482148606.202777,0.010681,-0.004913,-1.066040,0.010177,0.007911,0.055487,0.998405,0.055536,-0.010177,-0.055456,0.998430,0.007911,0.010600,-0.007334,0.999917,0.010177,-0.007911,-0.999917,-0.003265,-0.001962,-0.074012,-0.000712,-0.001623,0.008094,345.269623,349.732422,-1.000000,0.000000,0.000000
482148606.217150,0.015671,-0.007004,-1.063065,0.010177,0.007911,0.055487,0.998405,0.055536,-0.010177,-0.055456,0.998430,0.007911,0.010600,-0.007334,0.999917,0.010177,-0.007911,-0.999917,-0.003265,-0.001962,-0.074012,-0.000712,-0.001623,0.008094,345.269623,349.732422,-1.000000,0.000000,0.000000
482148606.238469,0.008820,-0.009857,-1.066071,0.010177,0.007911,0.055487,0.998405,0.055536,-0.010177,-0.055456,0.998430,0.007911,0.010600,-0.007334,0.999917,0.010177,-0.007911,-0.999917,-0.003265,-0.001962,-0.074012,-0.000712,-0.001623,0.008094,345.269623,349.732422,-1.000000,0.000000,0.000000
482148606.243820,0.008820,-0.009857,-1.066071,0.010177,0.007911,0.055487,0.998405,0.055536,-0.010177,-0.055456,0.998430,0.007911,0.010600,-0.007334,0.999917,0.010177,-0.007911,-0.999917,-0.003265,-0.001962,-0.074012,-0.000712,-0.001623,0.008094,345.269623,349.732422,-1.000000,0.000000,0.000000
482148606.252138,0.005859,-0.010742,-1.062180,0.010177,0.007911,0.055487,0.998405,0.055536,-0.010177,-0.055456,0.998430,0.007911,0.010600,-0.007334,0.999917,0.010177,-0.007911,-0.999917,-0.003265,-0.001962,-0.074012,-0.000712,-0.001623,0.008094,345.269623,349.732422,-1.000000,0.000000,0.000000
482148606.262347,0.010864,-0.014786,-1.056274,0.010177,0.007911,0.055487,0.998405,0.055536,-0.010177,-0.055456,0.998430,0.007911,0.010600,-0.007334,0.999917,0.010177,-0.007911,-0.999917,-0.003265,-0.001962,-0.074012,-0.000712,-0.001623,0.008094,345.269623,349.732422,-1.000000,0.000000,0.000000
482148606.272356,0.015808,-0.010025,-1.070938,0.010177,0.007911,0.055487,0.998405,0.055536,-0.010177,-0.055456,0.998430,0.007911,0.010600,-0.007334,0.999917,0.010177,-0.007911,-0.999917,-0.003265,-0.001962,-0.074012,-0.000712,-0.001623,0.008094,345.269623,349.732422,-1.000000,0.000000,0.000000
482148606.282460,0.007843,-0.010818,-1.066071,0.010177,0.007911,0.055487,0.998405,0.055536,-0.010177,-0.055456,0.998430,0.007911,0.010600,-0.007334,0.999917,0.010177,-0.007911,-0.999917,-0.003265,-0.001962,-0.074012,-0.000712,-0.001623,0.008094,345.269623,349.732422,-1.000000,0.000000,0.000000
482148606.292901,0.008865,-0.010849,-1.067062,0.010177,0.007911,0.055487,0.998405,0.055536,-0.010177,-0.055456,0.998430,0.007911,0.010600,-0.007334,0.999917,0.010177,-0.007911,-0.999917,-0.003265,-0.001962,-0.074012,-0.000712,-0.001623,0.008094,345.269623,349.732422,-1.000000,0.000000,0.000000
482148606.303378,0.010757,-0.008850,-1.062149,0.010177,0.007911,0.055487,0.998405,0.055536,-0.010177,-0.055456,0.998430,0.007911,0.010600,-0.007334,0.999917,0.010177,-0.007911,-0.999917,-0.003265,-0.001962,-0.074012,-0.000712,-0.001623,0.008094,345.269623,349.732422,-1.000000,0.000000,0.000000
482148606.312463,0.005859,-0.009796,-1.066086,0.010177,0.007911,0.055487,0.998405,0.055536,-0.010177,-0.055456,0.998430,0.007911,0.010600,-0.007334,0.999917,0.010177,-0.007911,-0.999917,-0.003265,-0.001962,-0.074012,-0.000712,-0.001623,0.008094,345.269623,349.732422,-1.000000,0.000000,0.000000
482148606.321460,0.005859,-0.009796,-1.066086,0.010177,0.007911,0.055487,0.998405,0.055536,-0.010177,-0.055456,0.998430,0.007911,0.010600,-0.007334,0.999917,0.010177,-0.007911,-0.999917,-0.003265,-0.001962,-0.074012,-0.000712,-0.001623,0.008094,345.269623,349.732422,-1.000000,0.000000,0.000000
482148606.345726,0.008835,-0.011795,-1.060196,0.010177,0.007911,0.055487,0.998405,0.055536,-0.010177,-0.055456,0.998430,0.007911,0.010600,-0.007334,0.999917,0.010177,-0.007911,-0.999917,-0.003265,-0.001962,-0.074012,-0.000712,-0.001623,0.008094,345.269623,349.732422,-1.000000,0.000000,0.000000
482148606.396404,0.009750,-0.008835,-1.061172,0.010177,0.007911,0.055487,0.998405,0.055536,-0.010177,-0.055456,0.998430,0.007911,0.010600,-0.007334,0.999917,0.010177,-0.007911,-0.999917,-0.003265,-0.001962,-0.074012,-0.000712,-0.001623,0.008094,345.269623,349.732422,-1.000000,0.000000,0.000000
482148606.558917,0.011749,-0.009888,-1.062149,0.010177,0.007911,0.055487,0.998405,0.055536,-0.010177,-0.055456,0.998430,0.007911,0.010600,-0.007334,0.999917,0.010177,-0.007911,-0.999917,-0.003265,-0.001962,-0.074012,-0.000712,-0.001623,0.008094,345.269623,349.732422,-1.000000,0.000000,0.000000
482148606.565093,0.011749,-0.009888,-1.062149,0.010177,0.007911,0.055487,0.998405,0.055536,-0.010177,-0.055456,0.998430,0.007911,0.010600,-0.007334,0.999917,0.010177,-0.007911,-0.999917,-0.003265,-0.001962,-0.074012,-0.000712,-0.001623,0.008094,345.269623,349.732422,-1.000000,0.000000,0.000000
482148606.572114,0.011841,-0.012878,-1.064102,0.010177,0.007911,0.055487,0.998405,0.055536,-0.010177,-0.055456,0.998430,0.007911,0.010600,-0.007334,0.999917,0.010177,-0.007911,-0.999917,-0.003265,-0.001962,-0.074012,-0.000712,-0.001623,0.008094,345.269623,349.732422,-1.000000,0.000000,0.000000
482148606.583561,0.010666,-0.005875,-1.059189,0.010177,0.007911,0.055487,0.998405,0.055536,-0.010177,-0.055456,0.998430,0.007911,0.010600,-0.007334,0.999917,0.010177,-0.007911,-0.999917,-0.003265,-0.001962,-0.074012,-0.000712,-0.001623,0.008094,345.269623,349.732422,-1.000000,0.000000,0.000000
482148606.592222,0.008774,-0.008820,-1.061172,0.010177,0.007911,0.055487,0.998405,0.055536,-0.010177,-0.055456,0.998430,0.007911,0.010600,-0.007334,0.999917,0.010177,-0.007911,-0.999917,-0.003265,-0.001962,-0.074012,-0.000712,-0.001623,0.008094,345.269623,349.732422,-1.000000,0.000000,0.000000
