Timestamp,Accel_X,Accel_Y,Accel_Z,Roll,Pitch,Yaw,RM11,RM12,RM13,RM21,RM22,RM23,RM31,RM32,RM33,GravAcc_X,GravAcc_Y,GravAcc_Z,UserAcc_X,UserAcc_Y,UserAcc_Z,RotRate_X,RotRate_Y,RotRate_Z,MagHeading,TrueHeading,HeadingAccuracy,Course,Speed
482149491.783409,0.011749,-0.009888,-1.062149,0.009438,0.008982,0.005507,0.999940,0.005591,-0.009437,-0.005507,0.999945,0.008982,0.009487,-0.008930,0.999915,0.009437,-0.008982,-0.999915,0.002342,-0.001867,-0.060266,-0.002358,0.000143,0.000885,346.236328,350.699127,-1.000000,0.000000,0.000000
482149491.817309,0.011749,-0.009888,-1.062149,0.009438,0.008982,0.005507,0.999940,0.005591,-0.009437,-0.005507,0.999945,0.008982,0.009487,-0.008930,0.999915,0.009437,-0.008982,-0.999915,0.002342,-0.001867,-0.060266,-0.002358,0.000143,0.000885,346.236328,350.699127,-1.000000,0.000000,0.000000
482149491.822291,-0.023560,-0.016327,-1.087875,0.009438,0.008982,0.005507,0.999940,0.005591,-0.009437,-0.005507,0.999945,0.008982,0.009487,-0.008930,0.999915,0.009437,-0.008982,-0.999915,0.002342,-0.001867,-0.060266,-0.002358,0.000143,0.000885,346.236328,350.699127,-1.000000,0.000000,0.000000
482149491.833175,-0.076370,-0.017044,-1.050034,0.009438,0.008982,0.005507,0.999940,0.005591,-0.009437,-0.005507,0.999945,0.008982,0.009487,-0.008930,0.999915,0.009437,-0.008982,-0.999915,0.002342,-0.001867,-0.060266,-0.002358,0.000143,0.000885,346.236328,350.699127,-1.000000,0.000000,0.000000
482149491.842792,-0.200409,-0.006790,-1.067581,0.009438,0.008982,0.005507,0.999940,0.005591,-0.009437,-0.005507,0.999945,0.008982,0.009487,-0.008930,0.999915,0.009437,-0.008982,-0.999915,0.002342,-0.001867,-0.060266,-0.002358,0.000143,0.000885,346.236328,350.699127,-1.000000,0.000000,0.000000
482149491.852876,-0.047943,-0.004654,-1.045898,0.009438,0.008982,0.005507,0.999940,0.005591,-0.009437,-0.005507,0.999945,0.008982,0.009487,-0.008930,0.999915,0.009437,-0.008982,-0.999915,0.002342,-0.001867,-0.060266,-0.002358,0.000143,0.000885,346.236328,350.699127,-1.000000,0.000000,0.000000
482149491.862827,-0.042908,0.000015,-1.072311,0.009438,0.008982,0.005507,0.999940,0.005591,-0.009437,-0.005507,0.999945,0.008982,0.009487,-0.008930,0.999915,0.009437,-0.008982,-0.999915,0.002342,-0.001867,-0.060266,-0.002358,0.000143,0.000885,346.236328,350.699127,-1.000000,0.000000,0.000000
482149491.872800,0.047516,-0.017410,-1.046204,0.009438,0.008982,0.005507,0.999940,0.005591,-0.009437,-0.005507,0.999945,0.008982,0.009487,-0.008930,0.999915,0.009437,-0.008982,-0.999915,0.002342,-0.001867,-0.060266,-0.002358,0.000143,0.000885,346.236328,350.699127,-1.000000,0.000000,0.000000
482149491.882486,0.084335,-0.007584,-1.098831,0.009438,0.008982,0.005507,0.999940,0.005591,-0.009437,-0.005507,0.999945,0.008982,0.009487,-0.008930,0.999915,0.009437,-0.008982,-0.999915,0.002342,-0.001867,-0.060266,-0.002358,0.000143,0.000885,346.236328,350.699127,-1.000000,0.000000,0.000000
482149491.894684,0.158539,-0.016571,-1.044418,0.009438,0.008982,0.005507,0.999940,0.005591,-0.009437,-0.005507,0.999945,0.008982,0.009487,-0.008930,0.999915,0.009437,-0.008982,-0.999915,0.002342,-0.001867,-0.060266,-0.002358,0.000143,0.000885,346.236328,350.699127,-1.000000,0.000000,0.000000
482149491.902659,0.158539,-0.016571,-1.044418,0.009438,0.008982,0.005507,0.999940,0.005591,-0.009437,-0.005507,0.999945,0.008982,0.009487,-0.008930,0.999915,0.009437,-0.008982,-0.999915,0.002342,-0.001867,-0.060266,-0.002358,0.000143,0.000885,346.236328,350.699127,-1.000000,0.000000,0.000000
482149491.912839,0.038361,-0.003448,-1.060944,0.009438,0.008982,0.005507,0.999940,0.005591,-0.009437,-0.005507,0.999945,0.008982,0.009487,-0.008930,0.999915,0.009437,-0.008982,-0.999915,0.002342,-0.001867,-0.060266,-0.002358,0.000143,0.000885,346.236328,350.699127,-1.000000,0.000000,0.000000
482149491.922940,0.053314,-0.006714,-1.061829,0.009438,0.008982,0.005507,0.999940,0.005591,-0.009437,-0.005507,0.999945,0.008982,0.009487,-0.008930,0.999915,0.009437,-0.008982,-0.999915,0.002342,-0.001867,-0.060266,-0.002358,0.000143,0.000885,346.236328,350.699127,-1.000000,0.000000,0.000000
482149491.934131,0.133667,-0.009262,-1.061249,0.009438,0.008982,0.005507,0.999940,0.005591,-0.009437,-0.005507,0.999945,0.008982,0.009487,-0.008930,0.999915,0.009437,-0.008982,-0.999915,0.002342,-0.001867,-0.060266,-0.002358,0.000143,0.000885,346.236328,350.699127,-1.000000,0.000000,0.000000
482149491.942598,0.052277,-0.003769,-1.067703,0.009438,0.008982,0.005507,0.999940,0.005591,-0.009437,-0.005507,0.999945,0.008982,0.009487,-0.008930,0.999915,0.009437,-0.008982,-0.999915,0.002342,-0.001867,-0.060266,-0.002358,0.000143,0.000885,346.236328,350.699127,-1.000000,0.000000,0.000000
482149491.955495,-0.000092,-0.006775,-1.074951,0.009438,0.008982,0.005507,0.999940,0.005591,-0.009437,-0.005507,0.999945,0.008982,0.009487,-0.008930,0.999915,0.009437,-0.008982,-0.999915,0.002342,-0.001867,-0.060266,-0.002358,0.000143,0.000885,346.236328,350.699127,-1.000000,0.000000,0.000000
482149491.972757,-0.161362,-0.019562,-1.077103,0.009438,0.008982,0.005507,0.999940,0.005591,-0.009437,-0.005507,0.999945,0.008982,0.009487,-0.008930,0.999915,0.009437,-0.008982,-0.999915,0.002342,-0.001867,-0.060266,-0.002358,0.000143,0.000885,346.236328,350.699127,-1.000000,0.000000,0.000000
482149491.982544,-0.107437,-0.002548,-1.054169,0.009438,0.008982,0.005507,0.999940,0.005591,-0.009437,-0.005507,0.999945,0.008982,0.009487,-0.008930,0.999915,0.009437,-0.008982,-0.999915,0.002342,-0.001867,-0.060266,-0.002358,0.000143,0.000885,346.236328,350.699127,-1.000000,0.000000,0.000000
482149491.993999,-0.076340,-0.010269,-1.077469,0.009438,0.008982,0.005507,0.999940,0.005591,-0.009437,-0.005507,0.999945,0.008982,0.009487,-0.008930,0.999915,0.009437,-0.008982,-0.999915,0.002342,-0.001867,-0.060266,-0.002358,0.000143,0.000885,346.236328,350.699127,-1.000000,0.000000,0.000000
482149492.002686,0.019608,-0.007996,-1.054245,0.009438,0.008982,0.005507,0.999940,0.005591,-0.009437,-0.005507,0.999945,0.008982,0.009487,-0.008930,0.999915,0.009437,-0.008982,-0.999915,0.002342,-0.001867,-0.060266,-0.002358,0.000143,0.000885,346.236328,350.699127,-1.000000,0.000000,0.000000
482149492.014215,0.108658,0.000168,-1.060440,0.009438,0.008982,0.005507,0.999940,0.005591,-0.009437,-0.005507,0.999945,0.008982,0.009487,-0.008930,0.999915,0.009437,-0.008982,-0.999915,0.002342,-0.001867,-0.060266,-0.002358,0.000143,0.000885,346.236328,350.699127,-1.000000,0.000000,0.000000
482149492.022678,0.186462,-0.021149,-1.053040,0.009438,0.008982,0.005507,0.999940,0.005591,-0.009437,-0.005507,0.999945,0.008982,0.009487,-0.008930,0.999915,0.009437,-0.008982,-0.999915,0.002342,-0.001867,-0.060266,-0.002358,0.000143,0.000885,346.236328,350.699127,-1.000000,0.000000,0.000000
482149492.032762,0.102036,-0.009689,-1.070312,0.009438,0.008982,0.005507,0.999940,0.005591,-0.009437,-0.005507,0.999945,0.008982,0.009487,-0.008930,0.999915,0.009437,-0.008982,-0.999915,0.002342,-0.001867,-0.060266,-0.002358,0.000143,0.000885,346.236328,350.699127,-1.000000,0.000000,0.000000
482149492.045837,0.117905,-0.014862,-1.053528,0.009438,0.008982,0.005507,0.999940,0.005591,-0.009437,-0.005507,0.999945,0.008982,0.009487,-0.008930,0.999915,0.009437,-0.008982,-0.999915,0.002342,-0.001867,-0.060266,-0.002358,0.000143,0.000885,346.236328,350.699127,-1.000000,0.000000,0.000000
