Timestamp,Accel_X,Accel_Y,Accel_Z,Roll,Pitch,Yaw,RM11,RM12,RM13,RM21,RM22,RM23,RM31,RM32,RM33,GravAcc_X,GravAcc_Y,GravAcc_Z,UserAcc_X,UserAcc_Y,UserAcc_Z,RotRate_X,RotRate_Y,RotRate_Z,MagHeading,TrueHeading,HeadingAccuracy,Course,Speed
482149740.038452,0.007660,-0.004837,-1.062149,0.009638,0.009520,0.002747,0.999950,0.002839,-0.009638,-0.002747,0.999951,0.009520,0.009664,-0.009493,0.999908,0.009638,-0.009520,-0.999908,-0.005808,0.002699,-0.069138,0.001414,-0.000840,0.001286,346.375763,350.838562,-1.000000,0.000000,0.000000
482149740.052072,0.086166,-0.009384,-1.070419,0.009638,0.009520,0.002747,0.999950,0.002839,-0.009638,-0.002747,0.999951,0.009520,0.009664,-0.009493,0.999908,0.009638,-0.009520,-0.999908,-0.005808,0.002699,-0.069138,0.001414,-0.000840,0.001286,346.375763,350.838562,-1.000000,0.000000,0.000000
482149740.072191,0.086166,-0.009384,-1.070419,0.009638,0.009520,0.002747,0.999950,0.002839,-0.009638,-0.002747,0.999951,0.009520,0.009664,-0.009493,0.999908,0.009638,-0.009520,-0.999908,-0.005808,0.002699,-0.069138,0.001414,-0.000840,0.001286,346.375763,350.838562,-1.000000,0.000000,0.000000
482149740.094506,-0.105164,-0.015503,-1.050247,0.009638,0.009520,0.002747,0.999950,0.002839,-0.009638,-0.002747,0.999951,0.009520,0.009664,-0.009493,0.999908,0.009638,-0.009520,-0.999908,-0.005808,0.002699,-0.069138,0.001414,-0.000840,0.001286,346.375763,350.838562,-1.000000,0.000000,0.000000
482149740.129519,0.096863,-0.002640,-1.067383,0.009638,0.009520,0.002747,0.999950,0.002839,-0.009638,-0.002747,0.999951,0.009520,0.009664,-0.009493,0.999908,0.009638,-0.009520,-0.999908,-0.005808,0.002699,-0.069138,0.001414,-0.000840,0.001286,346.375763,350.838562,-1.000000,0.000000,0.000000
482149740.138019,0.079071,-0.005249,-1.063599,0.009638,0.009520,0.002747,0.999950,0.002839,-0.009638,-0.002747,0.999951,0.009520,0.009664,-0.009493,0.999908,0.009638,-0.009520,-0.999908,-0.005808,0.002699,-0.069138,0.001414,-0.000840,0.001286,346.375763,350.838562,-1.000000,0.000000,0.000000
482149740.154117,0.117737,-0.005981,-1.061356,0.009638,0.009520,0.002747,0.999950,0.002839,-0.009638,-0.002747,0.999951,0.009520,0.009664,-0.009493,0.999908,0.009638,-0.009520,-0.999908,-0.005808,0.002699,-0.069138,0.001414,-0.000840,0.001286,346.375763,350.838562,-1.000000,0.000000,0.000000
482149740.165637,0.030472,-0.001404,-1.073746,0.009638,0.009520,0.002747,0.999950,0.002839,-0.009638,-0.002747,0.999951,0.009520,0.009664,-0.009493,0.999908,0.009638,-0.009520,-0.999908,-0.005808,0.002699,-0.069138,0.001414,-0.000840,0.001286,346.375763,350.838562,-1.000000,0.000000,0.000000
482149740.178220,-0.068649,-0.005341,-1.059769,0.009638,0.009520,0.002747,0.999950,0.002839,-0.009638,-0.002747,0.999951,0.009520,0.009664,-0.009493,0.999908,0.009638,-0.009520,-0.999908,-0.005808,0.002699,-0.069138,0.001414,-0.000840,0.001286,346.375763,350.838562,-1.000000,0.000000,0.000000
482149740.185606,-0.068649,-0.005341,-1.059769,0.009638,0.009520,0.002747,0.999950,0.002839,-0.009638,-0.002747,0.999951,0.009520,0.009664,-0.009493,0.999908,0.009638,-0.009520,-0.999908,-0.005808,0.002699,-0.069138,0.001414,-0.000840,0.001286,346.375763,350.838562,-1.000000,0.000000,0.000000
