Timestamp,Accel_X,Accel_Y,Accel_Z,Roll,Pitch,Yaw,RM11,RM12,RM13,RM21,RM22,RM23,RM31,RM32,RM33,GravAcc_X,GravAcc_Y,GravAcc_Z,UserAcc_X,UserAcc_Y,UserAcc_Z,RotRate_X,RotRate_Y,RotRate_Z,MagHeading,TrueHeading,HeadingAccuracy,Course,Speed
482149605.299512,0.005905,-0.011780,-1.066086,0.009878,0.009336,0.005139,0.999938,0.005231,-0.009877,-0.005138,0.999943,0.009336,0.009926,-0.009285,0.999908,0.009877,-0.009336,-0.999908,0.001918,-0.001544,-0.064195,0.000069,-0.000766,0.000051,346.512604,350.975403,-1.000000,0.000000,0.000000
482149605.304549,0.005905,-0.011780,-1.066086,0.009878,0.009336,0.005139,0.999938,0.005231,-0.009877,-0.005138,0.999943,0.009336,0.009926,-0.009285,0.999908,0.009877,-0.009336,-0.999908,0.001918,-0.001544,-0.064195,0.000069,-0.000766,0.000051,346.512604,350.975403,-1.000000,0.000000,0.000000
482149605.313161,0.005905,-0.011780,-1.066086,0.009878,0.009336,0.005139,0.999938,0.005231,-0.009877,-0.005138,0.999943,0.009336,0.009926,-0.009285,0.999908,0.009877,-0.009336,-0.999908,0.001918,-0.001544,-0.064195,0.000069,-0.000766,0.000051,346.512604,350.975403,-1.000000,0.000000,0.000000
482149605.328487,0.020737,-0.010101,-1.066971,0.009878,0.009336,0.005139,0.999938,0.005231,-0.009877,-0.005138,0.999943,0.009336,0.009926,-0.009285,0.999908,0.009877,-0.009336,-0.999908,0.001918,-0.001544,-0.064195,0.000069,-0.000766,0.000051,346.512604,350.975403,-1.000000,0.000000,0.000000
482149605.334228,0.013641,-0.002075,-1.073868,0.009878,0.009336,0.005139,0.999938,0.005231,-0.009877,-0.005138,0.999943,0.009336,0.009926,-0.009285,0.999908,0.009877,-0.009336,-0.999908,0.001918,-0.001544,-0.064195,0.000069,-0.000766,0.000051,346.512604,350.975403,-1.000000,0.000000,0.000000
482149605.343930,0.017578,-0.005005,-1.059143,0.009878,0.009336,0.005139,0.999938,0.005231,-0.009877,-0.005138,0.999943,0.009336,0.009926,-0.009285,0.999908,0.009877,-0.009336,-0.999908,0.001918,-0.001544,-0.064195,0.000069,-0.000766,0.000051,346.512604,350.975403,-1.000000,0.000000,0.000000
482149605.354092,-0.010117,-0.001633,-1.075989,0.009878,0.009336,0.005139,0.999938,0.005231,-0.009877,-0.005138,0.999943,0.009336,0.009926,-0.009285,0.999908,0.009877,-0.009336,-0.999908,0.001918,-0.001544,-0.064195,0.000069,-0.000766,0.000051,346.512604,350.975403,-1.000000,0.000000,0.000000
482149605.364294,0.021545,-0.006058,-1.054214,0.009878,0.009336,0.005139,0.999938,0.005231,-0.009877,-0.005138,0.999943,0.009336,0.009926,-0.009285,0.999908,0.009877,-0.009336,-0.999908,0.001918,-0.001544,-0.064195,0.000069,-0.000766,0.000051,346.512604,350.975403,-1.000000,0.000000,0.000000
482149605.376029,0.031647,-0.011276,-1.065903,0.009878,0.009336,0.005139,0.999938,0.005231,-0.009877,-0.005138,0.999943,0.009336,0.009926,-0.009285,0.999908,0.009877,-0.009336,-0.999908,0.001918,-0.001544,-0.064195,0.000069,-0.000766,0.000051,346.512604,350.975403,-1.000000,0.000000,0.000000
482149605.383760,0.008820,-0.011795,-1.059219,0.009878,0.009336,0.005139,0.999938,0.005231,-0.009877,-0.005138,0.999943,0.009336,0.009926,-0.009285,0.999908,0.009877,-0.009336,-0.999908,0.001918,-0.001544,-0.064195,0.000069,-0.000766,0.000051,346.512604,350.975403,-1.000000,0.000000,0.000000
