Timestamp,Accel_X,Accel_Y,Accel_Z,Roll,Pitch,Yaw,RM11,RM12,RM13,RM21,RM22,RM23,RM31,RM32,RM33,GravAcc_X,GravAcc_Y,GravAcc_Z,UserAcc_X,UserAcc_Y,UserAcc_Z,RotRate_X,RotRate_Y,RotRate_Z,MagHeading,TrueHeading,HeadingAccuracy,Course,Speed
482149305.498005,0.011810,-0.010895,-1.066055,0.009386,0.009107,0.008292,0.999921,0.008377,-0.009386,-0.008292,0.999924,0.009107,0.009461,-0.009029,0.999914,0.009386,-0.009107,-0.999914,0.002440,-0.001803,-0.068109,-0.000366,-0.010137,-0.004377,346.308929,350.771729,-1.000000,0.000000,0.000000
482149305.545828,-0.076553,-0.004242,-1.065689,0.009386,0.009107,0.008292,0.999921,0.008377,-0.009386,-0.008292,0.999924,0.009107,0.009461,-0.009029,0.999914,0.009386,-0.009107,-0.999914,0.002440,-0.001803,-0.068109,-0.000366,-0.010137,-0.004377,346.308929,350.771729,-1.000000,0.000000,0.000000
482149305.560770,0.008713,-0.008759,-1.052353,0.009386,0.009107,0.008292,0.999921,0.008377,-0.009386,-0.008292,0.999924,0.009107,0.009461,-0.009029,0.999914,0.009386,-0.009107,-0.999914,0.002440,-0.001803,-0.068109,-0.000366,-0.010137,-0.004377,346.308929,350.771729,-1.000000,0.000000,0.000000
482149305.567019,0.002777,-0.006729,-1.062195,0.009386,0.009107,0.008292,0.999921,0.008377,-0.009386,-0.008292,0.999924,0.009107,0.009461,-0.009029,0.999914,0.009386,-0.009107,-0.999914,0.002440,-0.001803,-0.068109,-0.000366,-0.010137,-0.004377,346.308929,350.771729,-1.000000,0.000000,0.000000
482149305.577464,-0.071396,-0.014236,-1.062744,0.009386,0.009107,0.008292,0.999921,0.008377,-0.009386,-0.008292,0.999924,0.009107,0.009461,-0.009029,0.999914,0.009386,-0.009107,-0.999914,0.002440,-0.001803,-0.068109,-0.000366,-0.010137,-0.004377,346.308929,350.771729,-1.000000,0.000000,0.000000
482149305.588118,-0.061371,-0.016464,-1.067566,0.009386,0.009107,0.008292,0.999921,0.008377,-0.009386,-0.008292,0.999924,0.009107,0.009461,-0.009029,0.999914,0.009386,-0.009107,-0.999914,0.002440,-0.001803,-0.068109,-0.000366,-0.010137,-0.004377,346.308929,350.771729,-1.000000,0.000000,0.000000
482149305.596617,0.025787,-0.014145,-1.065948,0.009386,0.009107,0.008292,0.999921,0.008377,-0.009386,-0.008292,0.999924,0.009107,0.009461,-0.009029,0.999914,0.009386,-0.009107,-0.999914,0.002440,-0.001803,-0.068109,-0.000366,-0.010137,-0.004377,346.308929,350.771729,-1.000000,0.000000,0.000000
482149305.611759,0.102921,-0.009613,-1.056564,0.009386,0.009107,0.008292,0.999921,0.008377,-0.009386,-0.008292,0.999924,0.009107,0.009461,-0.009029,0.999914,0.009386,-0.009107,-0.999914,0.002440,-0.001803,-0.068109,-0.000366,-0.010137,-0.004377,346.308929,350.771729,-1.000000,0.000000,0.000000
482149305.616947,0.102921,-0.009613,-1.056564,0.009386,0.009107,0.008292,0.999921,0.008377,-0.009386,-0.008292,0.999924,0.009107,0.009461,-0.009029,0.999914,0.009386,-0.009107,-0.999914,0.002440,-0.001803,-0.068109,-0.000366,-0.010137,-0.004377,346.308929,350.771729,-1.000000,0.000000,0.000000
482149305.628693,0.044357,-0.010391,-1.043289,0.009386,0.009107,0.008292,0.999921,0.008377,-0.009386,-0.008292,0.999924,0.009107,0.009461,-0.009029,0.999914,0.009386,-0.009107,-0.999914,0.002440,-0.001803,-0.068109,-0.000366,-0.010137,-0.004377,346.308929,350.771729,-1.000000,0.000000,0.000000
