timestamp,accuracy,d0,d1,d2
90824968523967,3,-0.47405192,0.36990416,9.975441
90824978505217,3,-0.48243165,0.36870706,9.961076
90824988496779,3,-0.45250413,0.36631286,9.965864
90824998501363,3,-0.272939,0.35913026,9.983821
90825008499279,3,-0.08259996,0.36391866,9.986216
90825018492613,3,-0.025139118,0.35434186,9.983821
90825028507925,3,0.05267244,0.35793316,9.986216
90825038504019,3,0.17836803,0.34955344,9.976639
90825048491154,3,0.17836803,0.34596214,9.981427
90825058497508,3,0.19991584,0.34596214,9.980229
90825068514852,3,0.16639702,0.34356794,9.980229
90825078513238,3,-0.0011971008,0.34715924,9.977836
90825088496571,3,-0.21428105,0.34596214,9.976639
90825098489331,3,-0.22744916,0.34955344,9.985018
90825108504800,3,-0.31124622,0.35434186,9.97185
90825118528498,3,-0.39145198,0.36032736,9.993398
90825128502352,3,-0.4177882,0.36152446,9.980229
90825138501831,3,-0.36272156,0.35913026,9.980229
90825148488498,3,-0.18914193,0.35194764,9.996989
90825158495790,3,-0.022744916,0.35673606,9.983821
90825168517144,3,0.029927522,0.35194764,10.005369
90825178512560,3,0.08738836,0.35434186,10.007763
90825188496935,3,0.19393034,0.34596214,9.982624
90825198490842,3,0.18914193,0.34476504,10.000581
90825208498498,3,0.12689269,0.34356794,9.986216
90825218506467,3,-0.05267244,0.34955344,9.974244
90825228515998,3,-0.2657564,0.35553896,10.005369
90825238503915,3,-0.25977087,0.35913026,9.996989
90825248503654,3,-0.31364042,0.36631286,9.993398
90825258526727,3,-0.35793316,0.36511576,10.013748
90825268563290,3,-0.35314476,0.36272156,9.995792
90825278532456,3,-0.30047232,0.36511576,9.999383
90825288500529,3,-0.11372458,0.35793316,10.016143
90825298604331,3,0.06823475,0.36391866,10.004171
90825308566519,3,0.12210429,0.35314476,10.01734
90825318534227,3,0.15203181,0.35314476,10.020931
90825328518394,3,0.24301147,0.34596214,9.985018
90825338514123,3,0.24540567,0.34476504,10.000581
90825348548342,3,0.22984336,0.34835634,10.007763
90825358497196,3,0.10175357,0.35434186,9.988609
90825368537769,3,-0.11731588,0.35673606,10.011354
90825378506362,3,-0.10414778,0.35434186,10.005369
90825388500425,3,-0.16400282,0.35793316,9.993398
90825398518706,3,-0.23942018,0.36272156,10.032902
90825408624175,3,-0.2813187,0.36750996,10.01734
90825418526206,3,-0.24061728,0.36750996,10.01734
90825428524279,3,-0.08619126,0.36152446,10.022128
90825438516154,3,0.10534488,0.36631286,10.012551
90825448546571,3,0.1376666,0.36152446,10.020931
90825458573706,3,0.18315643,0.36631286,10.038888
90825468515060,3,0.29688102,0.36152446,10.013748
90825478565789,3,0.31364042,0.36272156,10.023325
90825488526831,3,0.31244332,0.36152446,10.028113
90825498521935,3,0.19512744,0.36511576,10.022128
90825508511102,3,-0.02633622,0.36152446,10.02572
90825518503185,3,-0.074220255,0.36032736,10.020931
90825528507664,3,-0.1448492,0.36391866,10.020931
90825538492404,3,-0.22864626,0.36750996,10.040085
90825548503081,3,-0.2753332,0.37229836,10.0269165
90825558500112,3,-0.25258827,0.37349546,10.028113
90825568503862,3,-0.11492168,0.36990416,10.028113
90825578499904,3,0.074220255,0.37588966,10.028113
90825588492039,3,0.11372458,0.37708676,10.056845
90825598513081,3,0.15322891,0.37828386,10.0508585
90825608539071,3,0.23822308,0.37588966,10.030508
90825618518446,3,0.22864626,0.36990416,10.03769
90825628553862,3,0.17597382,0.36631286,10.01734
90825638519592,3,0.08020575,0.36870706,10.019734
90825648505217,3,0.08020575,0.36870706,10.032902
90825658509123,3,-0.08738836,0.36750996,10.032902
90825668518185,3,-0.12689269,0.36750996,9.994595
90825678498810,3,-0.16759412,0.36631286,10.00896
90825688490164,3,-0.2705448,0.36631286,10.020931
90825698502456,3,-0.31124622,0.36631286,10.011354
90825708501258,3,-0.3172317,0.37229836,10.020931
90825718534435,3,-0.19991584,0.36870706,10.028113
90825728573237,3,-0.05865794,0.37110126,10.012551
90825738518029,3,-0.04189853,0.36870706,10.022128
90825748522664,3,0.020350715,0.36750996,10.018537
90825758542925,3,0.14604631,0.36750996,10.007763
90825768509279,3,0.18555063,0.36272156,10.012551
90825778548133,3,0.14604631,0.35673606,9.988609
90825788508862,3,0.08379706,0.35793316,9.998186
90825798517039,3,-0.06584055,0.35793316,10.016143
90825808547144,3,-0.061052144,0.35793316,10.005369
90825818524644,3,-0.108936176,0.35553896,10.019734
90825828525998,3,-0.19752164,0.35314476,10.013748
90825838519019,3,-0.22625206,0.35434186,10.014946
90825848526414,3,-0.20350714,0.36631286,10.041282
90825858546623,3,-0.047884032,0.36032736,10.016143
90825868501779,3,0.1388637,0.37229836,10.02572
90825878510060,3,0.16160862,0.37229836,10.041282
90825888495425,3,0.19752164,0.37469256,10.0341
90825898495789,3,0.28491,0.37948096,10.038888
90825908499227,3,0.29807812,0.37828386,10.04607
90825918522612,3,0.24779987,0.37828386,10.0341
90825928506727,3,0.142455,0.38187516,10.04607
90825938488446,3,-0.039504327,0.37708676,10.041282
90825948500477,3,-0.08140286,0.37469256,10.019734
90825958730998,3,-0.12449849,0.37588966,10.044873
90825968526518,3,-0.21667525,0.37588966,10.038888
90825978551935,3,-0.25139117,0.38187516,10.035296
90825988489487,3,-0.25977087,0.3842694,10.041282
90825998493081,3,-0.1412579,0.37828386,10.036493
90826008494279,3,0.015562311,0.3854665,10.032902
90826018515164,3,0.04070143,0.38067806,10.036493
90826028510164,3,0.07062895,0.37708676,10.029311
90826038492039,3,0.17477672,0.37110126,10.020931
90826048512196,3,0.20709845,0.36631286,10.016143
90826058529591,3,0.18435353,0.36391866,10.007763
90826068515112,3,0.09935937,0.36272156,10.018537
90826078555529,3,-0.09696517,0.36032736,10.012551
90826088494956,3,-0.1412579,0.35434186,9.999383
90826098496258,3,-0.18435353,0.35314476,10.016143
90826108500321,3,-0.2621651,0.35075054,10.012551
90826118503914,3,-0.25977087,0.35434186,10.014946
90826128503289,3,-0.22864626,0.36391866,10.030508
90826138500998,3,-0.10534488,0.36032736,10.020931
90826148522664,3,0.05865794,0.36631286,10.0269165
90826158584748,3,0.076614454,0.36511576,10.018537
90826168524695,3,0.09816227,0.36990416,10.024523
90826178544383,3,0.19512744,0.37588966,10.030508
90826188512977,3,0.23104046,0.37469256,10.020931
90826198604539,3,0.22625206,0.37349546,10.029311
90826208512195,3,0.1592144,0.37229836,10.010158
90826218519487,3,-0.03232172,0.36750996,10.018537
90826228501727,3,-0.03232172,0.36272156,10.014946
90826238488445,3,-0.053869538,0.36272156,10.011354
90826248510477,3,-0.08499416,0.36272156,10.011354
90826258856727,3,-0.17477672,0.36152446,10.0269165
90826268547300,3,-0.19153613,0.36152446,10.0269165
90826278540008,3,-0.17357962,0.36750996,10.019734
90826288593133,3,-0.025139118,0.35913026,10.0269165
90826298500581,3,0.1340753,0.36272156,10.032902
90826308520425,3,0.15083471,0.35673606,10.006566
90826318515008,3,0.1604115,0.36032736,10.0269165
90826328500789,3,0.2645593,0.36870706,10.047267
90826338491154,3,0.3184288,0.36511576,10.023325
90826348512664,3,0.2717419,0.36870706,10.031705
90826358513862,3,0.18076223,0.36750996,10.028113
90826368528393,3,-0.023942016,0.36511576,10.020931
90826378557300,3,-0.07182605,0.36511576,10.03769
90826388513393,3,-0.11611878,0.36272156,10.028113
90826398497300,3,-0.19991584,0.35673606,10.011354
90826408521258,3,-0.21787235,0.35673606,10.0269165
90826418503758,3,-0.20949265,0.36272156,10.023325
90826428508758,3,-0.09935937,0.35793316,10.00896
90826438490789,3,0.08140286,0.36272156,10.029311
90826448494018,3,0.12449849,0.36032736,10.014946
90826458711987,3,0.142455,0.35793316,10.013748
90826468511727,3,0.23463176,0.36032736,10.023325
90826478564643,3,0.2621651,0.35673606,10.007763
90826488517925,3,0.22505496,0.35913026,10.012551
90826498515737,3,0.15322891,0.36391866,10.014946
90826508519435,3,-0.044292733,0.36272156,10.005369
90826519530372,3,-0.075417355,0.35673606,10.023325
90826528562664,3,-0.11611878,0.35314476,10.006566
90826538535997,3,-0.19393034,0.34476504,9.996989
90826548527664,3,-0.22864626,0.34955344,10.016143
90826558749956,3,-0.22266077,0.35793316,10.005369
90826568516518,3,-0.108936176,0.35314476,10.012551
90826578504227,3,0.046686932,0.35553896,10.02572
90826588489643,3,0.073023155,0.34835634,9.992201
90826598495216,3,0.07062895,0.34955344,10.019734
90826608572508,3,0.1448492,0.35913026,10.031705
90826618500685,3,0.18914193,0.35673606,10.007763
90826628500581,3,0.1436521,0.36032736,10.013748
90826638492404,3,0.073023155,0.36152446,10.01734
90826648510216,3,-0.10055647,0.36032736,10.013748
90826658498706,3,-0.15801731,0.35913026,10.020931
90826668533654,3,-0.18555063,0.35673606,10.01734
90826678528549,3,-0.2753332,0.35314476,9.998186
90826688511935,3,-0.2789245,0.34955344,10.016143
90826698516154,3,-0.2669535,0.35553896,10.007763
90826708524643,3,-0.1364695,0.34715924,10.012551
90826718512820,3,0.025139118,0.34835634,10.012551
90826728565789,3,0.06344634,0.34356794,9.981427
90826738508185,3,0.088585466,0.33758244,9.993398
90826748511727,3,0.17836803,0.34715924,10.005369
90826758536883,3,0.23104046,0.34117374,9.9790325
90826768577091,3,0.18914193,0.34356794,9.996989
90826778511102,3,0.12449849,0.34476504,9.985018
90826788529695,3,-0.07182605,0.34476504,9.983821
90826798527976,3,-0.11252748,0.34356794,10.012551
90826808527351,3,-0.1412579,0.34237084,9.981427
90826818524018,3,-0.1412579,0.33758244,9.974244
90826828524539,3,-0.24779987,0.33758244,9.998186
90826838517612,3,-0.2741361,0.33877954,9.998186
90826848518445,3,-0.29448682,0.34356794,9.980229
90826858572664,3,-0.17717093,0.34117374,9.989806
90826868514956,3,-0.033518825,0.34715924,9.999383
90826878568654,3,0.019153614,0.34237084,9.982624
90826888563185,3,0.037110128,0.33877954,9.985018
90826898512039,3,0.12689269,0.34955344,9.995792
90826908581518,3,0.19752164,0.34476504,9.985018
90826918506726,3,0.17357962,0.35075054,9.983821
90826928506622,3,0.095768064,0.35194764,9.995792
90826938502039,3,-0.11611878,0.35553896,9.996989
90826948508654,3,-0.17477672,0.35434186,9.983821
