timestamp,accuracy,d0,d1,d2
90962858509956,3,-0.20829555,0.35434186,9.975441
90962868513237,3,-0.20829555,0.35434186,10.00896
90962878500060,3,-0.33279404,0.35314476,10.00896
90962888506310,3,-0.44771573,0.36391866,10.011354
90962898506362,3,-0.4201824,0.35793316,10.01734
90962908533966,3,-0.2885013,0.36631286,10.03769
90962918528081,3,-0.074220255,0.36032736,10.023325
90962928536050,3,0.1412579,0.36152446,10.052056
90962938519956,3,0.260968,0.36511576,10.016143
90962948560320,3,0.4261679,0.36511576,10.031705
90962958533029,3,0.46926352,0.37828386,10.053253
90962968588185,3,0.38307226,0.38067806,10.019734
90962978528393,3,0.11971009,0.37948096,10.047267
90962988518185,3,-0.17118542,0.38067806,10.044873
90962998667404,3,-0.29807812,0.36631286,10.031705
90963008514175,3,-0.46567222,0.37229836,10.04607
90963018512247,3,-0.47405192,0.36511576,10.023325
90963028499279,3,-0.37469256,0.36272156,10.010158
90963038510581,3,-0.19153613,0.36391866,10.016143
90963048505268,3,0.09696517,0.35194764,9.983821
90963058511310,3,0.23822308,0.36032736,10.004171
90963068526675,3,0.40342298,0.35075054,10.013748
90963078520789,3,0.50517654,0.35075054,9.9790325
90963088519331,3,0.415394,0.35194764,10.010158
90963098641987,3,0.142455,0.34596214,9.996989
90963108529591,3,-0.22026655,0.35434186,9.9790325
90963118512091,3,-0.3854665,0.35434186,10.005369
90963128505216,3,-0.557849,0.35913026,9.980229
90963138508706,3,-0.62368953,0.36032736,9.9790325
90963148503237,3,-0.533907,0.35913026,10.0029745
90963158506102,3,-0.32321724,0.36631286,9.982624
90963168512612,3,-0.022744916,0.35194764,9.993398
90963178513497,3,0.130484,0.35673606,9.994595
90963188523445,3,0.2753332,0.34476504,9.970653
90963198584174,3,0.40701428,0.34476504,10.006566
90963208554487,3,0.37349546,0.34356794,9.983821
90963218570112,3,0.14724341,0.33877954,9.977836
90963228574122,3,-0.16280572,0.34835634,10.0029745
90963238609331,3,-0.32561144,0.35075054,9.986216
90963248506727,3,-0.45729253,0.35673606,10.006566
90963258510685,3,-0.5291186,0.36631286,10.016143
90963268509539,3,-0.47644615,0.36032736,10.005369
90963278501258,3,-0.3172317,0.36631286,10.029311
90963288500581,3,-0.044292733,0.35434186,10.01734
90963298544591,3,0.10055647,0.35673606,10.020931
90963308529904,3,0.21906945,0.35793316,10.023325
90963318530945,3,0.40821138,0.35793316,10.016143
90963328530112,3,0.4345476,0.36511576,10.023325
90963338541258,3,0.35673606,0.36272156,10.019734
90963348559851,3,0.10534488,0.36750996,10.007763
90963358803862,3,-0.11731588,0.36511576,10.029311
90963368517768,3,-0.24660277,0.35434186,10.019734
90963378500008,3,-0.41180268,0.36032736,10.006566
90963388510372,3,-0.41299978,0.35673606,10.032902
90963398509331,3,-0.31124622,0.36631286,10.01734
90963408532508,3,-0.11133038,0.36272156,10.010158
90963418538341,3,0.15322891,0.35913026,10.00896
90963428520424,3,0.2693477,0.36511576,9.991004
90963438525789,3,0.4225766,0.35913026,10.01734
90963448547299,3,0.47764325,0.36272156,10.005369
90963458528289,3,0.37708676,0.36511576,10.004171
90963468593237,3,0.07062895,0.36152446,10.028113
90963478502820,3,0.08379706,0.36152446,10.028113
90963488509904,3,-0.2645593,0.36631286,9.996989
90963498506987,3,-0.415394,0.35434186,9.998186
90963508512195,3,-0.59495914,0.35913026,10.0029745
90963518517247,3,-0.62967503,0.34955344,9.975441
90963528497976,3,-0.52073884,0.34715924,9.992201
90963538512716,3,-0.30765492,0.34955344,9.985018
90963548532716,3,0.005985504,0.33638534,9.97185
90963558537195,3,0.17836803,0.34356794,10.014946
90963568535112,3,0.33518824,0.33159694,9.976639
90963578513706,3,0.45729253,0.33039984,9.985018
90963588524174,3,0.40462008,0.33399114,10.000581
90963598525945,3,0.1328782,0.33039984,9.9550905
90963608524226,3,-0.21906945,0.34715924,9.988609
90963618592143,3,-0.36272156,0.35194764,9.995792
90963628534799,3,-0.49799395,0.36272156,9.982624
90963638502560,3,-0.5542577,0.37349546,10.014946
90963648507091,3,-0.49081135,0.36750996,9.999383
90963658553081,3,-0.32680854,0.37349546,10.011354
90963668512872,3,-0.05865794,0.36152446,10.004171
90963678500633,3,0.08379706,0.36631286,9.988609
90963688505424,3,0.20829555,0.36391866,10.02572
90963698533810,3,0.36750996,0.36272156,10.000581
90963708539435,3,0.35793316,0.35913026,9.986216
90963718554278,3,0.20829555,0.35194764,10.022128
90963728521987,3,-0.055066638,0.34835634,9.985018
90963738548549,3,-0.24061728,0.35075054,9.983821
90963748929174,3,-0.36032736,0.35075054,10.013748
90963758515997,3,-0.48123455,0.35673606,9.994595
90963768516049,3,-0.45250413,0.35194764,10.005369
90963778498653,3,-0.32561144,0.35673606,10.014946
90963788507351,3,-0.10175357,0.35075054,9.987412
90963798510789,3,0.12928689,0.35434186,10.014946
90963808595008,3,0.24181437,0.36032736,10.00896
90963818509591,3,0.4261679,0.35553896,9.995792
90963828500737,3,0.48003745,0.36631286,10.0269165
90963838513810,3,0.41060558,0.36631286,10.00896
90963848546622,3,0.17238252,0.36391866,10.024523
90963858550893,3,-0.12449849,0.36870706,10.048465
90963868537768,3,-0.25737667,0.35434186,10.022128
90963878526258,3,-0.439336,0.36272156,10.022128
90963888562195,3,-0.45010993,0.36032736,10.0341
90963898728133,3,-0.35194764,0.36272156,10.019734
90963908509643,3,-0.1388637,0.36511576,10.029311
90963918509070,3,0.17357962,0.35434186,10.005369
90963928499591,3,0.2885013,0.36032736,10.019734
90963938506987,3,0.4249708,0.34596214,10.01734
90963948510685,3,0.50038815,0.34356794,9.992201
90963958514955,3,0.40222588,0.34715924,10.022128
90963968514903,3,0.10654198,0.34596214,10.004171
90963978499643,3,-0.29209262,0.35793316,9.976639
90963988547455,3,-0.46088383,0.35793316,10.0029745
90963998597560,3,-0.62847793,0.36631286,9.985018
90964008579695,3,-0.6739678,0.36152446,9.969456
90964018532143,3,-0.5746084,0.35673606,9.994595
90964028511518,3,-0.35673606,0.36032736,9.974244
90964038529330,3,-0.023942016,0.34596214,9.982624
90964048510060,3,0.2825158,0.35194764,9.988609
90964058517039,3,0.11851298,0.35194764,9.969456
90964068522664,3,0.25857377,0.33997664,9.969456
90964078518185,3,0.39384618,0.33518824,9.983821
90964088518080,3,0.35194764,0.33399114,9.973047
90964098558549,3,0.14844051,0.33039984,9.975441
90964108539591,3,-0.1400608,0.33997664,9.988609
90964118567143,3,-0.29927522,0.34356794,9.983821
90964128538862,3,-0.4261679,0.34955344,10.010158
90964138497039,3,-0.51475334,0.35673606,10.00896
90964148540372,3,-0.48243165,0.35194764,10.016143
90964158517976,3,-0.33638534,0.36032736,10.031705
90964168517924,3,-0.08619126,0.35194764,10.00896
90964178500580,3,0.077811554,0.35553896,10.03769
90964188503810,3,0.19153613,0.35673606,10.030508
90964198530893,3,0.36750996,0.35673606,10.005369
90964208557143,3,0.3890578,0.36511576,10.036493
90964218534487,3,0.30885202,0.36511576,10.0269165
90964228529695,3,0.022744916,0.36631286,9.983821
90964238517820,3,-0.20350714,0.37110126,10.044873
90964248553653,3,-0.33279404,0.36391866,10.013748
90964258534122,3,-0.48602295,0.36631286,10.006566
90964268596362,3,-0.48003745,0.35913026,10.036493
90964278529070,3,-0.36272156,0.35913026,9.994595
90964288500424,3,-0.15801731,0.35434186,9.998186
90964298509382,3,0.12569559,0.35314476,10.023325
90964308515528,3,0.25617957,0.35793316,9.975441
90964318511257,3,0.4237737,0.35194764,10.00896
90964328500737,3,0.50517654,0.35553896,10.010158
90964338507455,3,0.4213795,0.35434186,9.994595
90964348529591,3,0.1412579,0.35314476,10.030508
90964358583080,3,-0.21547815,0.35913026,10.013748
