timestamp,accuracy,d0,d1,d2
91365049539802,3,0.1328782,0.33758244,9.931149
91365058518396,3,0.23822308,0.33399114,9.945514
91365068504907,3,0.32680854,0.34237084,9.938332
91365078514959,3,0.29209262,0.34237084,9.947908
91365088514282,3,0.1448492,0.34835634,9.976639
91365098512146,3,-0.05267244,0.34356794,9.9550905
91365108520896,3,-0.18555063,0.34476504,9.967062
91365118525427,3,-0.2885013,0.33877954,9.976639
91365128521417,3,-0.22625206,0.33877954,9.961076
91365138518657,3,-0.22625206,0.33877954,9.970653
91365148506573,3,0.005985504,0.33159694,9.970653
91365158515948,3,0.1352724,0.34356794,9.992201
91365168536521,3,0.25498247,0.33518824,9.97185
91365178525896,3,0.31244332,0.34955344,9.994595
91365188508448,3,0.24061728,0.34955344,10.012551
91365198522459,3,0.015562311,0.34955344,9.995792
91365208517771,3,-0.142455,0.35075054,10.020931
91365218532719,3,-0.22744916,0.35913026,10.02572
91365228520219,3,-0.30526072,0.36511576,10.022128
91365238531625,3,-0.20350714,0.37229836,10.055647
91365248527198,3,0.05267244,0.36750996,10.030508
91365258516677,3,0.16998832,0.37349546,10.02572
91365268526938,3,0.2645593,0.36631286,10.036493
91365278530948,3,0.2873042,0.36870706,10.019734
91365288516990,3,0.15203181,0.36032736,10.0029745
91365298527823,3,-0.16879122,0.36152446,10.010158
91365308518917,3,-0.33997664,0.36152446,9.999383
91365318536313,3,-0.439336,0.36152446,10.0029745
91365328532979,3,-0.49919105,0.36152446,9.994595
91365338522615,3,-0.35314476,0.35553896,9.988609
91365348527615,3,-0.08379706,0.35314476,9.985018
91365358518031,3,0.075417355,0.35194764,10.010158
91365368523396,3,0.22385786,0.34356794,9.987412
91365378518031,3,0.23822308,0.34117374,9.987412
91365388520844,3,0.07182605,0.33518824,9.96347
91365398529125,3,-0.23104046,0.33518824,9.975441
91365408525011,3,-0.40102878,0.34117374,9.961076
91365418536834,3,-0.51954174,0.34476504,9.965864
91365428523188,3,-0.56982,0.34835634,9.968259
91365438523917,3,-0.36750996,0.33758244,9.951499
91365448530271,3,-0.08379706,0.33997664,9.957485
91365458525688,3,0.08379706,0.33877954,9.991004
91365468535219,3,0.23343466,0.33399114,9.969456
91365478534177,3,0.24181437,0.33039984,9.965864
91365488518552,3,0.10534488,0.32920274,9.994595
91365498528969,3,-0.18076223,0.32920274,9.981427
91365508526521,3,-0.33159694,0.33279404,9.988609
91365518536417,3,-0.4165911,0.33039984,9.9790325
91365528522719,3,-0.37588966,0.33638534,9.974244
91365538530896,3,-0.15442601,0.32680854,9.961076
91365548520167,3,0.076614454,0.33279404,9.975441
91365558523813,3,0.22385786,0.32561144,9.950302
91365568533292,3,0.33638534,0.33159694,9.9790325
91365578526781,3,0.33279404,0.33399114,9.981427
91365588521156,3,0.17357962,0.34476504,9.987412
91365598524542,3,-0.079008654,0.34955344,10.012551
91365608539281,3,-0.21547815,0.35075054,10.013748
91365618546104,3,-0.31004912,0.35075054,10.0029745
91365628590375,3,-0.24301147,0.36272156,10.043676
91365638571625,3,-0.010773907,0.35553896,10.014946
91365648525271,3,0.14844051,0.36511576,10.0269165
91365658533917,3,0.2657564,0.35673606,10.030508
91365668577458,3,0.34117374,0.36391866,10.01734
91365678572198,3,0.2908955,0.36870706,10.040085
